transaction_id,date,store_id,article_id,quantity,selling_price,currency,discount_pct,customer_id,weather_condition
TXN-108409,2024-03-09,S-005,ART-00016,2,304.7,TRY,0.0,CUST-001060,Cold
TXN-104722,2024-03-05,S-005,ART-00022,1,502.3,TRY,19.9,CUST-000778,Hot
TXN-108836,2024-03-10,S-002,ART-00031,2,909.37,TRY,19.3,CUST-000703,Sunny
TXN-112440,2024-03-14,S-001,ART-00139,5,746.05,TRY,0.0,CUST-000353,Rainy
TXN-102270,2024-03-03,S-002,ART-00135,4,5603.1,TRY,14.1,CUST-001112,Rainy
TXN-111465,2024-03-13,S-001,ART-00020,3,2718.64,TRY,0.0,CUST-000404,Hot
TXN-105966,2024-03-07,S-002,ART-00039,1,732.62,TRY,0.0,CUST-000539,Cloudy
TXN-111585,2024-03-13,S-001,ART-00005,1,540.86,TRY,0.0,,Rainy
TXN-110723,2024-03-12,S-001,ART-00040,1,4848.34,TRY,10.7,CUST-000887,Cloudy
TXN-108255,2024-03-09,S-004,ART-00106,1,1614.02,TRY,7.9,CUST-001205,Sunny
TXN-116845,2024-03-18,S-003,ART-00012,4,14270.0,KRS,0.0,CUST-000886,Sunny
TXN-118494,2024-03-20,S-003,ART-00021,1,673935.0,KRS,0.0,CUST-000501,Cold
TXN-122797,2024-03-25,S-002,ART-00022,5,525.3,TRY,0.0,CUST-001340,Rainy
TXN-104097,2024-03-05,S-001,ART-00025,4,3293.45,TRY,0.0,,Cold
TXN-106460,2024-03-07,S-005,ART-00029,3,578.28,TRY,0.0,N/A,Hot
TXN-110406,2024-03-11,S-004,ART-00034,3,361.3,TRY,0.0,CUST-000529,Cold
TXN-124322,2024-03-27,S-001,ART-00108,2,454.17,TRY,8.9,CUST-000128,Rainy
TXN-101566,02-03-2024,S-004,ART-00024,1,517.33,TRY,0.0,CUST-000996,Hot
TXN-121782,2024-03-24,S-002,ART-00030,1,3082.08,TRY,0.0,CUST-001432,Rainy
TXN-103629,2024-03-04,S-004,ART-00021,2,6870.84,TRY,0.0,CUST-000016,Sunny
TXN-107712,2024-03-09,S-002,ART-00016,2,323.6,TRY,0.0,CUST-001075,Cloudy
TXN-124146,2024-03-26,S-005,ART-00015,2,488.3,TRY,0.0,CUST-000567,Cloudy
TXN-110541,11-03-2024,S-005,ART-00029,1,593.82,TRY,0.0,CUST-000203,Humid
TXN-109556,2024-03-10,S-005,ART-00166,1,118.07,TRY,0.0,CUST-000374,Rainy
TXN-122586,2024-03-24,S-005,ART-00025,1,3468.38,TRY,0.0,CUST-000254,Cloudy
TXN-111257,2024-03-12,S-004,ART-00006,1,330.07,TRY,0.0,CUST-000050,Cold
TXN-125149,2024-03-28,S-002,ART-00023,3,381.04,TRY,14.7,,Rainy
TXN-127363,2024-03-30,S-004,ART-00035,2,662.21,TRY,0.0,CUST-000637,Sunny
TXN-107112,2024-03-08,S-004,ART-00006,1,321.29,TRY,6.2,CUST-001190,Cold
TXN-113339,2024-03-15,S-002,ART-00034,2,360.18,TRY,36.2,NULL,Humid
TXN-118252,2024-03-20,S-001,ART-00002,1,316.77,TRY,5.9,CUST-001043,Cloudy
TXN-126846,2024-03-30,S-002,ART-00002,1,323.97,TRY,0.0,CUST-000137,Cold
TXN-123301,2024-03-25,S-004,ART-00049,2,797.36,TRY,0.0,CUST-001179,Rainy
TXN-122111,2024-03-24,S-004,ART-00022,2,536.19,TRY,6.0,CUST-000782,Cold
TXN-114201,2024-03-16,S-001,ART-00010,1,299.74,TRY,12.8,NULL,Cloudy
TXN-107277,2024-03-08,S-005,ART-00158,1,6367.23,TRY,0.0,CUST-001037,Hot
TXN-111156,2024-03-12,S-004,ART-00008,2,343.21,TRY,14.3,CUST-000871,Sunny
TXN-117987,2024-03-19,S-004,ART-00191,1,239.8,TRY,0.0,CUST-000584,Rainy
TXN-121239,2024-03-23,S-004,ART-00015,5,475.19,TRY,0.0,CUST-000205,Hot
TXN-124562,2024-03-27,S-002,ART-00040,1,4943.59,TRY,6.6,CUST-000108,Hot
TXN-110149,2024-03-11,S-003,ART-00033,1,36683.0,KRS,0.0,CUST-000463,Cold
TXN-122881,2024-03-25,S-002,ART-00031,2,855.58,TRY,0.0,CUST-001018,Cold
TXN-124325,2024-03-27,S-001,ART-00026,2,793.34,TRY,0.0,CUST-000282,Sunny
TXN-126185,2024-03-29,S-003,ART-00079,2,621659.0,KRS,0.0,CUST-000866,Cloudy
TXN-109724,2024-03-10,S-005,ART-00032,4,451.14,TRY,0.0,CUST-000828,Hot
TXN-101781,2024-03-02,S-005,ART-00034,1,364.16,TRY,0.0,CUST-001414,Hot
TXN-121178,2024-03-23,S-004,ART-00009,3,246.72,TRY,0.0,CUST-000561,Hot
TXN-126495,2024-03-29,S-004,ART-00040,1,4876.6,TRY,0.0,CUST-000360,Hot
TXN-109614,2024-03-10,S-005,ART-00011,2,236.04,TRY,0.0,CUST-001079,Sunny
TXN-107464,2024-03-09,S-001,ART-00013,2,529.53,TRY,0.0,CUST-000370,Sunny
TXN-114546,2024-03-16,S-003,ART-00016,3,30388.0,KRS,0.0,CUST-000980,Rainy
TXN-116446,2024-03-18,S-001,ART-00034,4,384.77,TRY,0.0,CUST-001084,Hot
TXN-104423,2024-03-05,S-003,ART-00004,3,68644.0,KRS,0.0,CUST-001443,Rainy
TXN-117968,2024-03-19,S-004,ART-00040,-3,5063.12,TRY,17.0,CUST-000038,Hot
TXN-102680,2024-03-03,S-004,ART-00027,1,1290.45,TRY,0.0,CUST-000027,Humid
TXN-125700,2024-03-29,S-001,ART-00009,1,259.47,TRY,0.0,CUST-000240,Sunny
TXN-124280,2024-03-27,S-001,ART-00013,2,525.89,TRY,0.0,CUST-000687,Sunny
TXN-123755,2024-03-26,S-002,ART-00038,1,1101.14,TRY,12.1,,Sunny
TXN-116552,2024-03-18,S-002,ART-00157,2,1065.85,TRY,0.0,CUST-001000,Sunny
TXN-111371,2024-03-12,S-005,ART-00012,1,139.29,TRY,5.1,CUST-001379,Sunny
TXN-122947,2024-03-25,S-002,ART-00006,3,328.79,TRY,0.0,CUST-000927,Cold
TXN-101522,2024-03-02,S-004,ART-00009,1,266.8,TRY,16.2,CUST-000769,Humid
TXN-116262,2024-03-17,S-005,ART-00001,1,4750.53,TRY,0.0,CUST-000730,Humid
TXN-120636,2024-03-23,S-001,ART-00019,3,459.91,TRY,0.0,CUST-000616,Cloudy
TXN-105031,2024-03-06,S-002,ART-00026,1,792.4,TRY,0.0,CUST-001161,Sunny
TXN-105012,2024-03-06,S-002,ART-00013,2,534.26,TRY,0.0,CUST-000665,Sunny
TXN-122981,2024-03-25,S-002,ART-00029,3,571.11,TRY,0.0,CUST-001486,Cold
TXN-128106,2024-03-31,S-002,ART-00035,1,678.99,TRY,0.0,CUST-001322,Sunny
TXN-110720,12-03-2024,S-001,ART-00027,1,1314.52,TRY,0.0,CUST-000493,Hot
TXN-111959,2024-03-13,S-003,ART-00084,4,175199.0,KRS,0.0,CUST-001431,Cold
TXN-103592,2024-03-04,S-003,ART-00019,3,44733.0,KRS,9.5,CUST-001196,Rainy
TXN-128651,2024-03-31,S-005,ART-00035,3,655.29,TRY,0.0,CUST-000681,Cold
TXN-128107,2024-03-31,S-002,ART-00037,2,326.07,TRY,8.5,CUST-000044,Cold
TXN-103906,2024-03-04,S-005,ART-00004,1,654.13,TRY,0.0,CUST-000035,Cloudy
TXN-102447,2024-03-03,S-003,ART-00040,5,492195.0,KRS,0.0,CUST-001099,Rainy
TXN-107721,2024-03-09,S-002,ART-00020,1,2554.19,TRY,0.0,CUST-000248,Humid
TXN-123035,2024-03-25,S-002,ART-00034,-3,360.1,TRY,0.0,CUST-000117,Cold
TXN-124147,2024-03-26,S-005,ART-00034,2,374.04,TRY,0.0,CUST-000558,Cloudy
TXN-108585,2024-03-10,S-001,ART-00011,4,248.97,TRY,0.0,,Cloudy
TXN-122556,2024-03-24,S-005,ART-00027,1,1256.84,TRY,0.0,CUST-000831,Rainy
TXN-126975,2024-03-30,S-002,ART-00095,2,771.88,TRY,0.0,CUST-000237,Rainy
TXN-109417,2024-03-10,S-004,ART-00068,4,778.08,TRY,13.3,CUST-000449,Humid
TXN-107093,2024-03-08,S-004,ART-00010,1,321.91,TRY,0.0,CUST-000023,Cold
TXN-120179,2024-03-22,S-004,ART-00103,3,1967.05,TRY,9.4,CUST-000487,Cloudy
TXN-102057,2024-03-03,S-002,ART-00038,3,1153.06,TRY,0.0,CUST-001180,Rainy
TXN-128316,2024-03-31,S-004,ART-00025,1,3292.95,TRY,26.1,CUST-001365,Cold
TXN-111793,13-03-2024,S-003,ART-00014,1,55993.0,KRS,0.0,CUST-000137,Cloudy
TXN-102305,2024-03-03,S-002,ART-00021,1,6666.83,TRY,0.0,NULL,Humid
TXN-117754,2024-03-19,S-003,ART-00009,1,26430.0,KRS,0.0,NULL,Rainy
TXN-104554,2024-03-05,S-004,ART-00001,1,4665.07,TRY,0.0,CUST-000688,Hot
TXN-119321,2024-03-21,S-003,ART-00027,3,128856.0,KRS,0.0,CUST-000773,Cold
TXN-127192,2024-03-30,S-003,ART-00020,4,258075.0,KRS,0.0,CUST-001196,Cold
TXN-110086,2024-03-11,S-002,ART-00037,2,319.58,TRY,0.0,CUST-000436,Cold
TXN-108388,2024-03-09,S-005,ART-00022,1,530.75,TRY,19.7,CUST-000432,Rainy
TXN-106595,2024-03-08,S-001,ART-00002,1,300.22,TRY,33.7,NULL,Humid
TXN-128052,2024-03-31,S-002,ART-00017,2,367.69,TRY,0.0,CUST-001098,Cloudy
TXN-128135,2024-03-31,S-002,ART-00063,2,184.67,TRY,0.0,CUST-000148,Humid
TXN-105347,06-03-2024,S-004,ART-00007,1,680.66,TRY,0.0,CUST-001316,Hot
TXN-100642,2024-03-01,S-005,ART-00023,1,378.62,TRY,0.0,CUST-000703,Cold
TXN-109092,2024-03-10,S-003,ART-00004,1,65980.0,KRS,19.5,CUST-000684,Sunny
TXN-105362,2024-03-06,S-004,ART-00040,3,4987.81,TRY,18.8,CUST-001360,Sunny
TXN-116907,2024-03-18,S-004,ART-00002,1,301.24,TRY,13.2,CUST-000143,Sunny
TXN-104428,2024-03-05,S-003,ART-00018,1,36585.0,KRS,11.4,CUST-000113,Cold
TXN-121404,2024-03-23,S-005,ART-00033,1,353.72,TRY,0.0,CUST-000110,Cloudy
TXN-101897,2024-03-02,S-005,ART-00002,1,315.28,TRY,0.0,CUST-000352,Sunny
TXN-123424,2024-03-25,S-005,ART-00005,2,497.05,TRY,0.0,N/A,Rainy
TXN-117301,2024-03-19,S-001,ART-00087,5,198.48,TRY,12.3,CUST-000240,Humid
TXN-104430,2024-03-05,S-003,ART-00039,1,76697.0,KRS,11.6,CUST-000371,Hot
TXN-112470,2024-03-14,S-001,ART-00016,2,325.26,TRY,12.0,CUST-001427,Hot
TXN-123687,26-03-2024,S-002,ART-00025,2,3359.78,TRY,0.0,CUST-000493,Cloudy
TXN-121716,2024-03-24,S-002,ART-00003,4,312.64,TRY,0.0,CUST-000633,Sunny
TXN-103775,2024-03-04,S-004,ART-00092,1,2010.43,TRY,0.0,CUST-000100,Hot
TXN-118359,20-03-2024,S-002,ART-00032,2,453.68,TRY,0.0,CUST-001381,Sunny
TXN-111509,2024-03-13,S-001,ART-00034,1,353.97,TRY,0.0,CUST-000150,Hot
TXN-100217,2024-03-01,S-002,ART-00018,2,369.64,TRY,0.0,CUST-001109,Cloudy
TXN-105855,2024-03-07,S-002,ART-00035,1,670.12,TRY,6.9,CUST-001366,Cloudy
TXN-105292,2024-03-06,S-003,ART-00015,1,49503.0,KRS,0.0,CUST-001438,Cold
TXN-122489,2024-03-24,S-005,ART-00035,1,650.49,TRY,0.0,CUST-001081,Humid
TXN-111588,13-03-2024,S-001,ART-00029,1,605.74,TRY,0.0,CUST-001499,Hot
TXN-122601,2024-03-25,S-001,ART-00011,1,250.37,TRY,0.0,CUST-000459,Hot
TXN-111848,2024-03-13,S-003,ART-00023,1,34916.0,KRS,21.7,CUST-000073,Hot
TXN-113055,2024-03-14,S-004,ART-00011,1,251.58,TRY,0.0,CUST-000801,Cloudy
TXN-104222,2024-03-05,S-002,ART-00029,4,586.97,TRY,15.9,CUST-000127,Cloudy
TXN-122113,2024-03-24,S-004,ART-00034,5,386.0,TRY,26.6,NULL,Hot
TXN-110495,2024-03-11,S-004,ART-00009,4,267.14,TRY,0.0,CUST-000585,Hot
TXN-118748,2024-03-20,S-004,ART-00008,1,332.28,TRY,9.0,CUST-001380,Cloudy
TXN-119284,2024-03-21,S-003,ART-00039,1,72424.0,KRS,0.0,CUST-000718,Sunny
TXN-125777,2024-03-29,S-001,ART-00183,3,414.81,TRY,0.0,CUST-000313,Humid
TXN-114551,2024-03-16,S-003,ART-00019,5,44306.0,KRS,0.0,CUST-000647,Cloudy
TXN-101616,2024-03-02,S-004,ART-00039,1,759.7,TRY,23.9,CUST-000197,Sunny
TXN-123435,2024-03-25,S-005,ART-00026,1,778.44,TRY,0.0,CUST-000165,Humid
TXN-119267,2024-03-21,S-003,ART-00025,1,348791.0,KRS,13.6,CUST-000398,Cloudy
TXN-103974,2024-03-04,S-005,ART-00015,3,462.08,TRY,0.0,CUST-000852,Humid
TXN-105861,2024-03-07,S-002,ART-00003,2,315.06,TRY,0.0,CUST-001484,Sunny
TXN-124058,2024-03-26,S-004,ART-00032,1,483.65,TRY,0.0,CUST-000985,Hot
TXN-113760,2024-03-15,S-004,ART-00026,1,794.44,TRY,0.0,CUST-000749,Rainy
TXN-126046,2024-03-29,S-002,ART-00099,1,156.35,TRY,29.7,CUST-000230,Rainy
TXN-109791,2024-03-11,S-001,ART-00006,2,330.22,TRY,0.0,CUST-001058,Rainy
TXN-127036,2024-03-30,S-002,ART-00014,5,527.05,TRY,0.0,CUST-000777,Sunny
TXN-128621,2024-03-31,S-005,ART-00048,1,4962.39,TRY,0.0,CUST-001343,Cloudy
TXN-101804,2024-03-02,S-005,ART-00016,1,319.16,TRY,0.0,CUST-000839,Sunny
TXN-115204,2024-03-17,S-001,ART-00155,2,116.65,TRY,0.0,CUST-000054,Cloudy
TXN-126023,2024-03-29,S-002,ART-00086,1,199.98,TRY,5.5,CUST-000526,Sunny
TXN-127382,2024-03-30,S-004,ART-00028,1,101.89,TRY,0.0,CUST-000658,Cold
TXN-121186,2024-03-23,S-004,ART-00008,1,332.46,TRY,8.0,CUST-000440,Cold
TXN-101562,2024-03-02,S-004,ART-00020,5,2652.14,TRY,5.1,CUST-000755,Hot
TXN-123084,2024-03-25,S-003,ART-00027,1,128262.0,KRS,11.9,CUST-000224,Rainy
TXN-124062,2024-03-26,S-004,ART-00004,1,681.95,TRY,36.4,CUST-000424,Sunny
TXN-115713,2024-03-17,S-003,ART-00004,3,65512.0,KRS,14.6,CUST-000772,Rainy
TXN-101788,2024-03-02,S-005,ART-00050,1,61.65,TRY,0.0,CUST-000541,Hot
TXN-121229,2024-03-23,S-004,ART-00016,2,317.39,TRY,13.0,,Cold
TXN-109925,2024-03-11,S-002,ART-00012,3,143.47,TRY,0.0,CUST-001242,Humid
TXN-118727,2024-03-20,S-004,ART-00020,1,2694.23,TRY,0.0,CUST-001059,Rainy
TXN-108136,2024-03-09,S-004,ART-00010,1,308.87,TRY,14.4,CUST-001254,Cold
TXN-100773,2024-03-02,S-001,ART-00002,2,328.88,TRY,0.0,CUST-001410,Humid
TXN-114320,2024-03-16,S-002,ART-00166,1,120.33,TRY,0.0,CUST-000140,Rainy
TXN-110290,2024-03-11,S-004,ART-00032,-3,492.04,TRY,10.8,CUST-001122,Hot
TXN-117018,2024-03-18,S-004,ART-00016,2,299.97,TRY,34.2,CUST-001152,Hot
TXN-121038,2024-03-23,S-003,ART-00035,1,64676.0,KRS,0.0,CUST-000443,Rainy
TXN-119006,2024-03-21,S-001,ART-00031,3,939.74,TRY,11.8,CUST-000932,Cloudy
TXN-103598,2024-03-04,S-003,ART-00034,3,37738.0,KRS,36.8,CUST-000148,Humid
TXN-118284,2024-03-20,S-002,ART-00012,5,142.29,TRY,0.0,CUST-000123,Hot
TXN-100395,2024-03-01,S-003,ART-00173,4,99919.0,KRS,0.0,CUST-000369,Humid
TXN-123837,2024-03-26,S-002,ART-00037,1,302.73,TRY,0.0,CUST-000340,Cloudy
TXN-103428,2024-03-04,S-002,ART-00017,1,369.8,TRY,25.0,CUST-001494,Cold
TXN-114663,2024-03-16,S-004,ART-00019,1,427.78,TRY,0.0,CUST-000830,Rainy
TXN-127689,2024-03-30,S-005,ART-00017,3,361.02,TRY,11.7,CUST-000879,Rainy
TXN-104403,2024-03-05,S-003,ART-00017,4,36835.0,KRS,0.0,CUST-000928,Hot
TXN-104949,2024-03-06,S-002,ART-00024,1,542.78,TRY,0.0,CUST-001385,Cloudy
TXN-105126,2024-03-06,S-002,ART-00037,2,302.01,TRY,0.0,CUST-000968,Cloudy
TXN-116320,2024-03-17,S-005,ART-00006,1,324.13,TRY,0.0,CUST-000483,Sunny
TXN-115611,2024-03-17,S-002,ART-00008,1,325.31,TRY,0.0,CUST-001485,Humid
TXN-124863,2024-03-27,S-005,ART-00099,2,156.35,TRY,0.0,CUST-000843,Cold
TXN-124483,2024-03-27,S-002,ART-00019,1,435.78,TRY,0.0,CUST-000875,Rainy
TXN-121074,2024-03-23,S-003,ART-00007,3,70336.0,KRS,0.0,CUST-001165,Humid
TXN-108832,2024-03-10,S-002,ART-00013,5,504.15,TRY,13.1,CUST-001001,Cold
TXN-124570,2024-03-27,S-002,ART-00100,1,2581.25,TRY,0.0,CUST-001088,Cloudy
TXN-119474,2024-03-21,S-004,ART-00004,1,657.29,TRY,0.0,CUST-001320,Cloudy
TXN-105718,2024-03-07,S-001,ART-00024,3,527.57,TRY,0.0,CUST-000797,Hot
TXN-120827,2024-03-23,S-002,ART-00033,1,369.14,TRY,0.0,CUST-000472,Cold
TXN-102030,2024-03-03,S-001,ART-00062,1,356.34,TRY,0.0,CUST-000907,Cold
TXN-127905,2024-03-31,S-002,ART-00030,3,2991.2,TRY,0.0,CUST-001043,Cold
TXN-128660,2024-03-31,S-005,ART-00023,1,359.04,TRY,8.7,CUST-000692,Cold
TXN-102058,03-03-2024,S-002,ART-00010,2,294.82,TRY,0.0,CUST-000612,Cloudy
TXN-111249,2024-03-12,S-004,ART-00024,3,516.5,TRY,0.0,,Cold
TXN-122683,2024-03-25,S-001,ART-00026,1,799.17,TRY,0.0,CUST-000721,Cloudy
TXN-118407,2024-03-20,S-002,ART-00179,2,2699.91,TRY,0.0,,Cloudy
TXN-113776,2024-03-15,S-004,ART-00026,1,852.93,TRY,0.0,CUST-000049,Sunny
TXN-128302,2024-03-31,S-004,ART-00035,1,659.64,TRY,0.0,CUST-001074,Cloudy
TXN-112430,2024-03-14,S-001,ART-00040,3,5299.29,TRY,0.0,CUST-000595,Cloudy
TXN-115357,2024-03-17,S-002,ART-00033,1,370.07,TRY,8.0,CUST-000978,Sunny
TXN-103995,2024-03-04,S-005,ART-00019,1,465.25,TRY,0.0,CUST-001461,Cold
TXN-107563,2024-03-09,S-002,ART-00010,2,317.8,TRY,0.0,CUST-000456,Cold
TXN-128212,31-03-2024,S-003,ART-00003,2,32588.0,KRS,0.0,CUST-000027,Sunny
TXN-109268,2024-03-10,S-004,ART-00039,1,765.92,TRY,0.0,CUST-000638,Cloudy
TXN-112916,2024-03-14,S-003,ART-00010,-1,29756.0,KRS,0.0,CUST-000683,Sunny
TXN-128463,2024-03-31,S-004,ART-00064,3,178.81,TRY,37.1,CUST-000871,Rainy
TXN-128509,2024-03-31,S-005,ART-00076,2,735.88,TRY,0.0,CUST-000107,Rainy
TXN-117002,2024-03-18,S-004,ART-00076,1,741.7,TRY,19.6,CUST-000419,Hot
TXN-100495,2024-03-01,S-004,ART-00154,1,2325.07,TRY,0.0,CUST-000240,Cloudy
TXN-119399,2024-03-21,S-004,ART-00087,1,212.95,TRY,0.0,CUST-001437,Rainy
TXN-102817,2024-03-03,S-004,ART-00006,1,336.49,TRY,0.0,CUST-000952,Cold
TXN-108939,10-03-2024,S-002,ART-00023,1,363.08,TRY,0.0,CUST-001265,Cold
TXN-125036,2024-03-28,S-001,ART-00036,1,68.91,TRY,0.0,CUST-000309,Humid
TXN-119376,2024-03-21,S-004,ART-00100,3,2466.22,TRY,0.0,CUST-001390,Rainy
TXN-121983,2024-03-24,S-003,ART-00014,1,57090.0,KRS,0.0,CUST-000147,Rainy
TXN-119443,2024-03-21,S-004,ART-00008,2,322.77,TRY,0.0,CUST-001474,Sunny
TXN-104099,2024-03-05,S-001,ART-00080,2,377.58,TRY,0.0,CUST-001196,Cloudy
TXN-122847,2024-03-25,S-002,ART-00030,5,2916.15,TRY,0.0,CUST-001336,Humid
TXN-125353,2024-03-28,S-003,ART-00011,1,25195.0,KRS,11.0,CUST-000111,Hot
TXN-107502,2024-03-09,S-002,ART-00020,3,2587.51,TRY,0.0,CUST-000959,Hot
TXN-124849,2024-03-27,S-005,ART-00020,4,2518.25,TRY,0.0,CUST-000972,Cloudy
TXN-109647,2024-03-10,S-005,ART-00024,5,538.87,TRY,6.4,CUST-000295,Cold
TXN-117862,2024-03-19,S-004,ART-00032,5,455.57,TRY,0.0,CUST-001353,Cold
TXN-128503,2024-03-31,S-005,ART-00011,1,241.76,TRY,0.0,CUST-001406,Humid
TXN-114350,2024-03-16,S-002,ART-00017,1,378.48,TRY,0.0,CUST-000244,Sunny
TXN-121216,2024-03-23,S-004,ART-00027,1,1227.06,TRY,0.0,CUST-001013,Hot
TXN-102289,2024-03-03,S-002,ART-00001,2,4886.85,TRY,0.0,CUST-000884,Cloudy
TXN-124970,2024-03-28,S-001,ART-00027,1,1247.98,TRY,0.0,CUST-001120,Cloudy
TXN-124437,2024-03-27,S-002,ART-00129,1,436.82,TRY,0.0,CUST-001336,Sunny
TXN-101409,2024-03-02,S-003,ART-00116,2,262383.0,KRS,21.9,CUST-000485,Sunny
TXN-112163,2024-03-13,S-004,ART-00148,1,744.3,TRY,0.0,CUST-000506,Cloudy
TXN-122031,2024-03-24,S-003,ART-00025,2,342427.0,KRS,11.6,CUST-000984,Cold
TXN-100974,2024-03-02,S-002,ART-00012,4,145.65,TRY,0.0,CUST-001201,Rainy
TXN-111218,2024-03-12,S-004,ART-00026,5,825.01,TRY,0.0,NA,Sunny
TXN-128422,2024-03-31,S-004,ART-00013,2,508.2,TRY,0.0,CUST-000928,Sunny
TXN-108154,2024-03-09,S-004,ART-00107,1,787.09,TRY,11.3,CUST-001329,Cold
TXN-118816,2024-03-20,S-005,ART-00039,3,751.16,TRY,0.0,CUST-001320,Cold
TXN-108205,2024-03-09,S-004,ART-00018,3,377.04,TRY,0.0,CUST-001121,Rainy
TXN-124555,2024-03-27,S-002,ART-00050,2,60.76,TRY,0.0,CUST-001498,Hot
TXN-123139,2024-03-25,S-003,ART-00032,3,49385.0,KRS,0.0,CUST-000392,Hot
TXN-118680,20-03-2024,S-004,ART-00011,3,253.09,TRY,31.7,CUST-000803,Cloudy
TXN-111769,2024-03-13,S-002,ART-00009,1,253.6,TRY,0.0,CUST-000551,Hot
TXN-126379,2024-03-29,S-004,ART-00023,1,356.73,TRY,10.1,CUST-001082,Sunny
TXN-123137,2024-03-25,S-003,ART-00012,4,14180.0,KRS,11.9,CUST-000692,Cold
TXN-126824,30-03-2024,S-002,ART-00020,2,2604.26,TRY,0.0,CUST-000820,Hot
TXN-121190,2024-03-23,S-004,ART-00028,2,103.85,TRY,0.0,CUST-000589,Cold
TXN-103679,2024-03-04,S-004,ART-00021,1,7168.97,TRY,6.0,CUST-000849,Humid
TXN-105682,2024-03-07,S-001,ART-00018,1,387.61,TRY,37.8,CUST-000393,Cloudy
TXN-113716,2024-03-15,S-004,ART-00108,4,451.92,TRY,0.0,CUST-001145,Hot
TXN-119053,2024-03-21,S-001,ART-00035,1,686.72,TRY,0.0,CUST-000705,Sunny
TXN-107963,2024-03-09,S-003,ART-00036,1,6523.0,KRS,0.0,CUST-000735,Cold
TXN-110654,2024-03-12,S-001,ART-00019,1,446.14,TRY,10.8,CUST-001121,Hot
TXN-122764,2024-03-25,S-001,ART-00001,1,4615.06,TRY,0.0,CUST-000293,Humid
TXN-107855,2024-03-09,S-002,ART-00070,5,55.12,TRY,0.0,CUST-000549,Hot
TXN-118964,2024-03-21,S-001,ART-00040,1,5189.44,TRY,0.0,CUST-001254,Cold
TXN-101400,2024-03-02,S-003,ART-00018,1,38797.0,KRS,0.0,CUST-000836,Cold
TXN-108213,2024-03-09,S-004,ART-00010,2,316.65,TRY,0.0,CUST-000973,Hot
TXN-117648,2024-03-19,S-003,ART-00023,1,35476.0,KRS,0.0,CUST-000688,Rainy
TXN-116751,2024-03-18,S-002,ART-00033,1,362.93,TRY,0.0,NA,Cloudy
TXN-100507,2024-03-01,S-004,ART-00118,1,201.77,TRY,0.0,NULL,Rainy
TXN-122093,2024-03-24,S-003,ART-00012,1,14180.0,KRS,0.0,CUST-000214,Rainy
TXN-100595,2024-03-01,S-004,ART-00024,4,534.02,TRY,0.0,CUST-000143,Cloudy
TXN-104550,2024-03-05,S-004,ART-00031,5,863.34,TRY,17.2,CUST-000730,Humid
TXN-122143,2024-03-24,S-004,ART-00032,2,490.75,TRY,12.1,CUST-000051,Hot
TXN-111734,2024-03-13,S-002,ART-00016,1,314.89,TRY,20.1,CUST-000042,Hot
TXN-110044,2024-03-11,S-002,ART-00013,2,541.18,TRY,0.0,CUST-000078,Cold
TXN-128419,2024-03-31,S-004,ART-00030,1,2994.22,TRY,0.0,CUST-001330,Rainy
TXN-120068,2024-03-22,S-003,ART-00023,5,36165.0,KRS,0.0,CUST-000330,Cold
TXN-112332,2024-03-14,S-001,ART-00194,3,3620.55,TRY,0.0,CUST-000192,Cold
TXN-108109,2024-03-09,S-004,ART-00013,2,510.56,TRY,0.0,CUST-000743,Rainy
TXN-102474,2024-03-03,S-003,ART-00035,2,67937.0,KRS,0.0,CUST-000799,Cloudy
TXN-106350,2024-03-07,S-004,ART-00002,2,322.0,TRY,9.0,CUST-000103,Hot
TXN-104593,2024-03-05,S-004,ART-00028,3,105.29,TRY,30.4,CUST-000867,Cold
TXN-106102,2024-03-07,S-003,ART-00018,3,39834.0,KRS,0.0,CUST-000370,Sunny
TXN-120929,2024-03-23,S-002,ART-00027,3,1286.77,TRY,13.9,CUST-000686,Cold
TXN-101923,2024-03-02,S-005,ART-00012,1,135.97,TRY,0.0,CUST-000783,Hot
TXN-128700,2024-03-31,S-005,ART-00028,1,103.72,TRY,14.8,NA,Hot
TXN-111082,2024-03-12,S-003,ART-00157,1,113156.0,KRS,0.0,CUST-001193,Sunny
TXN-113385,2024-03-15,S-002,ART-00022,1,516.26,TRY,0.0,CUST-001317,Humid
TXN-115381,2024-03-17,S-002,ART-00031,2,927.99,TRY,0.0,CUST-000212,Rainy
TXN-119470,2024-03-21,S-004,ART-00016,3,301.0,TRY,0.0,CUST-001490,Cold
TXN-110050,2024-03-11,S-002,ART-00033,1,371.72,TRY,0.0,CUST-001266,Rainy
TXN-109667,2024-03-10,S-005,ART-00035,1,678.28,TRY,0.0,CUST-000297,Cold
TXN-107162,2024-03-08,S-004,ART-00039,1,762.22,TRY,5.6,CUST-000703,Cloudy
TXN-110535,2024-03-11,S-005,ART-00002,2,318.58,TRY,10.5,CUST-001181,Cloudy
TXN-128044,2024-03-31,S-002,ART-00009,2,264.12,TRY,14.1,CUST-001296,Cold
TXN-122237,2024-03-24,S-004,ART-00034,1,364.96,TRY,17.8,CUST-000205,Sunny
TXN-127300,2024-03-30,S-004,ART-00036,1,65.7,TRY,0.0,CUST-001476,Cold
TXN-123709,2024-03-26,S-002,ART-00013,3,535.3,TRY,0.0,CUST-001223,Humid
