date,store_id,article_id,opening_stock,received_qty,sold_qty,closing_stock
2024-03-25,S-002,ART-00062,44,0,12,32
2024-03-25,S-002,ART-00084,99,0,38,61
2024-03-25,S-002,ART-00052,87,59,29,117
2024-03-25,S-002,ART-00018,47,62,22,87
2024-03-25,S-002,ART-00067,169,79,42,206
2024-03-25,S-002,ART-00004,133,0,44,89
2024-03-25,S-002,ART-00006,23,21,41,3
2024-03-25,S-002,ART-00055,47,35,3,79
2024-03-25,S-002,ART-00065,126,0,42,84
2024-03-25,S-002,ART-00016,107,0,14,93
2024-03-25,S-002,ART-00096,159,0,3,156
2024-03-25,S-002,ART-00032,51,86,16,121
2024-03-25,S-002,ART-00010,121,0,4,117
2024-03-25,S-002,ART-00002,22,93,7,108
2024-03-25,S-002,ART-00048,140,0,29,111
2024-03-25,S-002,ART-00001,55,47,0,102
2024-03-25,S-002,ART-00019,97,0,48,49
2024-03-25,S-003,ART-00038,82,58,22,118
2024-03-25,S-003,ART-00037,107,42,11,138
2024-03-25,S-003,ART-00071,52,100,40,112
2024-03-25,S-003,ART-00079,56,55,46,65
2024-03-25,S-003,ART-00100,34,41,27,48
2024-03-25,S-003,ART-00096,185,52,15,222
2024-03-25,S-003,ART-00008,45,33,38,40
2024-03-25,S-003,ART-00053,160,0,20,140
2024-03-25,S-003,ART-00059,78,0,34,44
2024-03-25,S-003,ART-00005,72,43,2,113
2024-03-25,S-003,ART-00048,124,20,7,137
2024-03-25,S-003,ART-00078,124,0,3,121
2024-03-25,S-003,ART-00087,178,88,2,264
2024-03-25,S-003,ART-00077,23,50,5,68
2024-03-25,S-003,ART-00033,198,0,9,189
2024-03-25,S-003,ART-00084,108,96,3,201
2024-03-25,S-003,ART-00014,139,62,10,191
2024-03-25,S-003,ART-00043,100,0,44,56
2024-03-25,S-003,ART-00089,196,0,8,188
2024-03-25,S-003,ART-00001,199,0,29,170
2024-03-25,S-003,ART-00011,78,0,38,32
2024-03-25,S-003,ART-00072,169,28,4,193
2024-03-25,S-003,ART-00052,12,90,8,94
2024-03-25,S-003,ART-00097,197,0,17,180
2024-03-25,S-003,ART-00065,102,0,22,80
2024-03-25,S-003,ART-00009,15,58,16,57
2024-03-25,S-003,ART-00095,161,0,4,157
2024-03-25,S-003,ART-00028,171,0,18,153
2024-03-25,S-003,ART-00024,28,94,0,122
2024-03-25,S-003,ART-00055,107,0,22,85
2024-03-25,S-003,ART-00004,162,0,38,124
2024-03-25,S-003,ART-00075,91,0,49,42
2024-03-25,S-003,ART-00098,97,0,22,75
2024-03-25,S-003,ART-00006,82,0,40,42
2024-03-25,S-003,ART-00091,137,0,1,136
2024-03-25,S-003,ART-00039,182,0,6,176
2024-03-25,S-003,ART-00003,91,0,17,74
2024-03-25,S-003,ART-00016,117,0,21,96
2024-03-25,S-003,ART-00046,82,68,26,124
2024-03-25,S-003,ART-00069,124,100,14,210
2024-03-25,S-003,ART-00083,49,0,36,13
2024-03-25,S-003,ART-00090,79,0,27,52
2024-03-25,S-003,ART-00050,200,0,22,178
2024-03-25,S-003,ART-00029,48,0,13,35
2024-03-25,S-003,ART-00057,118,0,31,87
2024-03-25,S-003,ART-00020,69,0,30,39
2024-03-25,S-003,ART-00022,171,78,14,235
2024-03-25,S-003,ART-00063,11,95,39,67
2024-03-25,S-003,ART-00068,64,0,19,45
2024-03-25,S-003,ART-00051,71,0,48,23
2024-03-25,S-003,ART-00088,64,57,6,115
2024-03-25,S-004,ART-00019,146,47,24,169
2024-03-25,S-004,ART-00054,138,0,21,117
2024-03-25,S-004,ART-00056,39,0,17,22
2024-03-25,S-004,ART-00087,113,0,4,109
2024-03-25,S-004,ART-00086,137,0,15,122
2024-03-25,S-004,ART-00060,171,68,41,198
2024-03-25,S-004,ART-00003,57,0,35,22
2024-03-25,S-004,ART-00039,82,0,46,36
2024-03-25,S-004,ART-00027,108,0,36,72
2024-03-25,S-004,ART-00051,192,94,40,246
2024-03-25,S-004,ART-00025,71,0,8,63
2024-03-25,S-004,ART-00035,145,21,34,132
2024-03-25,S-004,ART-00094,62,40,26,76
2024-03-25,S-004,ART-00062,177,0,2,175
2024-03-25,S-004,ART-00080,132,59,8,183
2024-03-25,S-004,ART-00098,70,63,38,95
2024-03-25,S-004,ART-00004,139,44,31,152
2024-03-25,S-004,ART-00048,125,63,3,185
2024-03-25,S-004,ART-00076,21,0,10,11
2024-03-25,S-004,ART-00031,164,0,33,131
2024-03-25,S-004,ART-00083,129,92,48,173
2024-03-25,S-004,ART-00023,85,0,34,51
2024-03-25,S-004,ART-00093,31,0,25,6
2024-03-25,S-004,ART-00013,138,25,0,163
2024-03-25,S-004,ART-00073,15,0,9,6
2024-03-25,S-004,ART-00009,184,0,36,148
2024-03-25,S-004,ART-00090,93,49,4,138
2024-03-25,S-004,ART-00034,14,65,31,48
2024-03-25,S-004,ART-00001,102,100,45,157
2024-03-25,S-004,ART-00085,114,0,3,111
2024-03-25,S-004,ART-00049,111,0,40,71
2024-03-25,S-004,ART-00052,109,0,49,60
2024-03-25,S-004,ART-00021,63,74,13,124
2024-03-25,S-004,ART-00038,96,30,26,100
2024-03-25,S-004,ART-00007,93,0,10,80
2024-03-25,S-004,ART-00067,53,37,38,52
2024-03-25,S-004,ART-00084,43,97,28,112
2024-03-25,S-004,ART-00033,128,44,32,140
2024-03-25,S-004,ART-00012,74,89,34,129
2024-03-25,S-004,ART-00089,185,0,31,154
2024-03-25,S-004,ART-00010,117,0,21,96
2024-03-25,S-004,ART-00041,74,0,8,66
2024-03-25,S-004,ART-00042,108,0,31,77
2024-03-25,S-004,ART-00097,109,0,41,68
2024-03-25,S-004,ART-00002,73,0,38,35
2024-03-25,S-004,ART-00006,165,0,4,161
2024-03-25,S-004,ART-00018,38,0,1,37
2024-03-25,S-004,ART-00066,100,66,25,141
2024-03-25,S-004,ART-00046,188,0,16,172
2024-03-25,S-004,ART-00028,100,0,3,97
2024-03-25,S-004,ART-00057,75,0,20,55
2024-03-25,S-004,ART-00058,193,0,26,167
2024-03-25,S-004,ART-00040,89,65,25,129
2024-03-25,S-004,ART-00037,129,40,25,144
2024-03-25,S-004,ART-00029,185,34,39,180
2024-03-25,S-004,ART-00095,101,0,1,100
2024-03-25,S-004,ART-00047,86,0,44,42
2024-03-25,S-004,ART-00032,193,0,23,170
2024-03-25,S-004,ART-00072,142,0,17,125
2024-03-25,S-004,ART-00050,119,0,19,100
2024-03-25,S-004,ART-00064,160,32,22,170
2024-03-25,S-004,ART-00088,154,0,41,113
2024-03-25,S-004,ART-00070,50,0,9,32
2024-03-25,S-004,ART-00079,14,0,11,3
2024-03-25,S-005,ART-00034,21,0,16,5
2024-03-25,S-005,ART-00099,150,0,40,110
2024-03-25,S-005,ART-00062,111,60,11,160
2024-03-25,S-005,ART-00036,189,0,43,146
2024-03-25,S-005,ART-00028,119,31,47,103
2024-03-25,S-005,ART-00004,189,0,19,170
2024-03-25,S-005,ART-00051,156,0,12,150
2024-03-25,S-005,ART-00003,187,0,7,180
2024-03-25,S-005,ART-00026,105,70,10,165
2024-03-25,S-005,ART-00057,24,22,29,17
2024-03-25,S-005,ART-00049,54,0,39,15
2024-03-25,S-005,ART-00098,99,0,32,67
2024-03-25,S-005,ART-00042,62,0,12,50
2024-03-25,S-005,ART-00090,80,88,9,159
2024-03-25,S-005,ART-00076,83,0,9,74
2024-03-25,S-005,ART-00022,72,84,27,129
2024-03-25,S-005,ART-00059,24,0,2,22
2024-03-25,S-005,ART-00061,186,0,50,136
2024-03-25,S-005,ART-00027,124,0,27,97
2024-03-25,S-005,ART-00029,124,90,3,211
2024-03-25,S-005,ART-00080,74,0,0,74
2024-03-25,S-005,ART-00020,199,0,32,167
2024-03-25,S-005,ART-00035,92,74,41,125
2024-03-25,S-005,ART-00086,53,0,36,17
2024-03-25,S-005,ART-00030,120,42,44,118
2024-03-25,S-005,ART-00043,164,0,45,119
2024-03-25,S-005,ART-00023,200,69,5,264
2024-03-25,S-005,ART-00084,27,87,29,85
2024-03-25,S-005,ART-00002,107,75,37,145
2024-03-25,S-005,ART-00083,129,89,11,207
2024-03-25,S-005,ART-00065,101,81,35,147
2024-03-25,S-005,ART-00085,137,79,43,173
2024-03-25,S-005,ART-00077,101,0,6,95
2024-03-25,S-005,ART-00073,35,68,23,80
2024-03-25,S-005,ART-00009,36,0,25,11
2024-03-25,S-005,ART-00087,107,0,43,64
2024-03-25,S-005,ART-00091,132,68,19,181
2024-03-25,S-005,ART-00097,170,65,50,185
2024-03-25,S-005,ART-00021,32,0,11,21
2024-03-25,S-005,ART-00046,44,0,1,43
2024-03-25,S-005,ART-00056,98,0,39,59
2024-03-25,S-005,ART-00079,25,0,19,6
2024-03-25,S-005,ART-00045,186,0,27,159
2024-03-25,S-005,ART-00041,162,0,18,144
2024-03-25,S-005,ART-00069,101,97,41,157
2024-03-25,S-005,ART-00053,16,66,3,79
2024-03-25,S-005,ART-00024,125,78,7,196
2024-03-25,S-005,ART-00055,196,52,28,220
2024-03-25,S-005,ART-00011,184,0,10,174
2024-03-25,S-005,ART-00007,80,38,40,78
2024-03-25,S-005,ART-00064,120,69,20,169
2024-03-25,S-005,ART-00037,93,63,42,114
2024-03-25,S-005,ART-00018,112,0,44,68
2024-03-25,S-005,ART-00072,177,91,28,240
2024-03-25,S-005,ART-00082,41,99,16,124
2024-03-25,S-005,ART-00067,44,91,46,89
2024-03-25,S-005,ART-00010,73,0,23,50
2024-03-25,S-005,ART-00019,75,56,35,96
2024-03-25,S-005,ART-00038,94,0,9,85
2024-03-25,S-005,ART-00063,11,40,22,29
2024-03-25,S-005,ART-00005,176,59,38,197
2024-03-25,S-005,ART-00001,38,0,22,16
2024-03-25,S-005,ART-00074,121,93,17,197
2024-03-25,S-005,ART-00040,111,86,40,157
2024-03-25,S-005,ART-00032,48,53,28,73
2024-03-25,S-005,ART-00058,63,23,9,77
2024-03-25,S-005,ART-00096,51,70,10,111
2024-03-25,S-005,ART-00017,148,0,21,127
2024-03-25,S-005,ART-00033,66,0,40,26
2024-03-25,S-005,ART-00095,32,100,7,125
2024-03-25,S-005,ART-00054,100,44,11,133
2024-03-25,S-005,ART-00008,15,0,12,0
2024-03-25,S-005,ART-00081,77,59,21,115
2024-03-25,S-005,ART-00092,136,62,39,159
2024-03-25,S-005,ART-00047,100,41,13,128
2024-03-25,S-005,ART-00012,114,39,9,144
2024-03-25,S-005,ART-00100,137,0,44,93
2024-03-25,S-005,ART-00089,148,71,30,189
2024-03-25,S-005,ART-00039,163,44,2,205
