transaction_id,date,store_id,article_id,quantity,selling_price,currency,discount_pct,customer_id,weather_condition,reason,rule_id
TXN-113364,2024-03-15 00:00:00,S-002,ART-00004,-1,675.59,TRY,0.0,CUST-001375,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-114096,2024-03-16 00:00:00,S-001,ART-00057,-1,294.44,TRY,0.0,CUST-000899,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-117763,2024-03-19 00:00:00,S-004,ART-00024,-1,519.96,TRY,0.0,CUST-000601,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-123279,2024-03-25 00:00:00,S-004,ART-00026,-1,806.56,TRY,14.9,CUST-001405,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-128009,2024-03-31 00:00:00,S-002,ART-00018,-3,387.6,TRY,0.0,CUST-000766,Cold,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-103929,2024-03-04 00:00:00,S-005,ART-00002,-5,320.72,TRY,26.8,CUST-000870,Hot,"quantity must be positive, got -5",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-109200,2024-03-10 00:00:00,S-003,ART-00114,-2,495.53,TRY,0.0,CUST-000667,Humid,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-124421,2024-03-27 00:00:00,S-002,ART-00011,-1,248.79,TRY,0.0,CUST-000960,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-113656,2024-03-15 00:00:00,S-003,ART-00013,-2,525.19,TRY,15.8,CUST-001279,Humid,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-110134,2024-03-11 00:00:00,S-003,ART-00015,-1,466.88,TRY,38.4,CUST-000232,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-117823,2024-03-19 00:00:00,S-004,ART-00029,-1,608.29,TRY,0.0,CUST-000128,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-122886,2024-03-25 00:00:00,S-002,ART-00140,-1,390.03,TRY,0.0,CUST-000145,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-120600,2024-03-23 00:00:00,S-001,ART-00006,-1,324.93,TRY,0.0,CUST-000347,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-104476,2024-03-05 00:00:00,S-003,ART-00019,-1,436.98,TRY,0.0,CUST-000140,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-110884,2024-03-12 00:00:00,S-002,ART-00021,-2,6960.11,TRY,0.0,CUST-000647,Cold,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-100225,2024-03-01 00:00:00,S-002,ART-00032,-3,480.73,TRY,0.0,CUST-000908,Humid,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-108828,2024-03-10 00:00:00,S-002,ART-00035,-1,668.21,TRY,0.0,CUST-000224,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-112634,2024-03-14 00:00:00,S-002,ART-00014,-1,535.03,TRY,0.0,CUST-000110,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-100587,2024-03-01 00:00:00,S-004,ART-00019,-2,427.22,TRY,0.0,CUST-001008,Hot,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-115365,2024-03-17 00:00:00,S-002,ART-00040,-5,4871.13,TRY,0.0,CUST-001230,Sunny,"quantity must be positive, got -5",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-112865,2024-03-14 00:00:00,S-003,ART-00037,-1,321.36,TRY,0.0,CUST-000907,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-124978,2024-03-28 00:00:00,S-001,ART-00028,-1,99.5,TRY,0.0,CUST-000403,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-117663,2024-03-19 00:00:00,S-003,ART-00008,-1,327.16,TRY,38.0,CUST-000606,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-110135,2024-03-11 00:00:00,S-003,ART-00035,-1,693.15,TRY,0.0,CUST-001113,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-121597,2024-03-24 00:00:00,S-002,ART-00001,-1,4721.46,TRY,12.0,CUST-000613,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-101200,2024-03-02 00:00:00,S-002,ART-00011,-4,246.99,TRY,0.0,,Sunny,"quantity must be positive, got -4",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-121788,2024-03-24 00:00:00,S-002,ART-00187,-1,1645.12,TRY,0.0,,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-123950,2024-03-26 00:00:00,S-003,ART-00019,-2,448.21,TRY,0.0,CUST-000761,Cloudy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-123263,2024-03-25 00:00:00,S-004,ART-00010,-1,317.18,TRY,0.0,CUST-000802,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-104488,2024-03-05 00:00:00,S-004,ART-00020,-1,2581.04,TRY,11.8,CUST-000911,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-104006,2024-03-04 00:00:00,S-005,ART-00006,-3,323.23,TRY,6.2,CUST-000490,Cold,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-110095,2024-03-11 00:00:00,S-002,ART-00025,-3,3185.9,TRY,0.0,CUST-000604,Humid,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-115334,2024-03-17 00:00:00,S-001,ART-00035,-1,678.23,TRY,0.0,CUST-001217,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-125771,2024-03-29 00:00:00,S-001,ART-00008,-3,331.14,TRY,0.0,CUST-001011,Hot,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-126527,2024-03-29 00:00:00,S-005,ART-00024,-3,547.3,TRY,15.3,CUST-000686,Humid,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-109060,2024-03-10 00:00:00,S-003,ART-00022,-1,519.39,TRY,7.6,CUST-000758,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-106098,2024-03-07 00:00:00,S-003,ART-00037,-1,309.58,TRY,0.0,,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-123402,2024-03-25 00:00:00,S-005,ART-00002,-3,317.63,TRY,0.0,CUST-000078,Hot,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-101220,2024-03-02 00:00:00,S-002,ART-00040,-4,5280.08,TRY,0.0,CUST-000999,Rainy,"quantity must be positive, got -4",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-103594,2024-03-04 00:00:00,S-003,ART-00017,-2,374.75,TRY,0.0,CUST-000829,Humid,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-124659,2024-03-27 00:00:00,S-003,ART-00025,-2,3251.87,TRY,0.0,,Cloudy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-106988,2024-03-08 00:00:00,S-003,ART-00025,-1,3273.2,TRY,0.0,CUST-000445,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-123160,2024-03-25 00:00:00,S-003,ART-00002,-2,305.09,TRY,0.0,CUST-000250,Cold,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-121176,2024-03-23 00:00:00,S-004,ART-00098,-1,1079.74,TRY,0.0,CUST-000247,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-124014,2024-03-26 00:00:00,S-004,ART-00148,-1,790.13,TRY,0.0,CUST-000384,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-113050,2024-03-14 00:00:00,S-004,ART-00160,-1,171.42,TRY,0.0,CUST-000488,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-127987,2024-03-31 00:00:00,S-002,ART-00010,-3,318.26,TRY,19.7,CUST-001011,Cold,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-119423,2024-03-21 00:00:00,S-004,ART-00092,-2,1985.9,TRY,0.0,,Cloudy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-109721,2024-03-10 00:00:00,S-005,ART-00003,-3,311.09,TRY,5.6,CUST-001440,Rainy,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-120630,2024-03-23 00:00:00,S-001,ART-00093,-4,695.31,TRY,0.0,CUST-000244,Cloudy,"quantity must be positive, got -4",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-110323,2024-03-11 00:00:00,S-004,ART-00013,-1,513.21,TRY,0.0,CUST-000995,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-122399,2024-03-24 00:00:00,S-004,ART-00049,-1,768.28,TRY,13.7,CUST-000229,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-103804,2024-03-04 00:00:00,S-004,ART-00034,-1,358.91,TRY,0.0,CUST-001241,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-111154,2024-03-12 00:00:00,S-004,ART-00026,-1,785.87,TRY,0.0,,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-107718,2024-03-09 00:00:00,S-002,ART-00010,-1,310.79,TRY,12.4,CUST-000795,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-120330,2024-03-22 00:00:00,S-004,ART-00092,-2,1949.54,TRY,0.0,,Cloudy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-106316,2024-03-07 00:00:00,S-004,ART-00024,-1,514.08,TRY,0.0,CUST-001335,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-101478,2024-03-02 00:00:00,S-004,ART-00002,-2,326.65,TRY,27.4,CUST-001311,Rainy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-113962,2024-03-15 00:00:00,S-005,ART-00038,-3,1129.34,TRY,0.0,CUST-000545,Cold,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-114104,2024-03-16 00:00:00,S-001,ART-00007,-1,697.39,TRY,0.0,CUST-000267,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-103539,2024-03-04 00:00:00,S-003,ART-00016,-1,313.87,TRY,0.0,CUST-001481,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-101006,2024-03-02 00:00:00,S-002,ART-00012,-1,133.14,TRY,0.0,CUST-000563,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-119940,2024-03-22 00:00:00,S-002,ART-00198,-4,314.35,TRY,0.0,CUST-001056,Hot,"quantity must be positive, got -4",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-105749,2024-03-07 00:00:00,S-001,ART-00089,-2,3289.78,TRY,0.0,,Sunny,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-117278,2024-03-19 00:00:00,S-001,ART-00001,-2,4598.68,TRY,0.0,CUST-000698,Humid,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-123103,2024-03-25 00:00:00,S-003,ART-00037,-2,301.71,TRY,35.9,CUST-000323,Humid,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-105752,2024-03-07 00:00:00,S-001,ART-00017,-3,387.19,TRY,0.0,CUST-001207,Rainy,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-101965,2024-03-03 00:00:00,S-001,ART-00077,-1,167.66,TRY,0.0,CUST-000185,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-102453,2024-03-03 00:00:00,S-003,ART-00192,-1,5262.51,TRY,0.0,CUST-001139,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-128564,2024-03-31 00:00:00,S-005,ART-00109,-1,1370.13,TRY,26.0,CUST-001065,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-103681,2024-03-04 00:00:00,S-004,ART-00012,-1,136.2,TRY,0.0,CUST-000174,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-104022,2024-03-04 00:00:00,S-005,ART-00087,-2,202.55,TRY,21.4,CUST-000757,Rainy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-101374,2024-03-02 00:00:00,S-003,ART-00048,-2,4730.67,TRY,9.2,CUST-001073,Hot,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-125844,2024-03-29 00:00:00,S-002,ART-00019,-1,451.87,TRY,0.0,CUST-001038,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-122823,2024-03-25 00:00:00,S-002,ART-00009,-4,243.04,TRY,0.0,CUST-000099,Rainy,"quantity must be positive, got -4",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-108946,2024-03-10 00:00:00,S-002,ART-00014,-1,564.7,TRY,0.0,CUST-000971,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-125941,2024-03-29 00:00:00,S-002,ART-00002,-1,299.82,TRY,0.0,CUST-001499,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-114619,2024-03-16 00:00:00,S-004,ART-00010,-1,295.07,TRY,28.1,CUST-000472,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-107617,2024-03-09 00:00:00,S-002,ART-00007,-1,672.25,TRY,0.0,CUST-000997,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-126571,2024-03-29 00:00:00,S-005,ART-00049,-5,797.43,TRY,0.0,CUST-000307,Sunny,"quantity must be positive, got -5",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-115171,2024-03-16 00:00:00,S-005,ART-00017,-1,363.35,TRY,0.0,CUST-000138,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-110288,2024-03-11 00:00:00,S-004,ART-00076,-2,778.76,TRY,0.0,,Rainy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-118217,2024-03-20 00:00:00,S-001,ART-00123,-1,502.89,TRY,6.1,CUST-001440,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-118130,2024-03-20 00:00:00,S-001,ART-00020,-2,2567.52,TRY,0.0,CUST-001463,Rainy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-108421,2024-03-09 00:00:00,S-005,ART-00021,-3,6991.86,TRY,0.0,CUST-000188,Hot,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-104919,2024-03-06 00:00:00,S-001,ART-00035,-2,657.65,TRY,0.0,CUST-000908,Humid,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-104615,2024-03-05 00:00:00,S-004,ART-00002,-2,322.84,TRY,0.0,CUST-001472,Rainy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-121086,2024-03-23 00:00:00,S-003,ART-00006,-1,337.6,TRY,0.0,CUST-000176,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-116516,2024-03-18 00:00:00,S-002,ART-00017,-1,381.43,TRY,0.0,CUST-000943,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-128567,2024-03-31 00:00:00,S-005,ART-00124,-1,531.47,TRY,14.2,CUST-000661,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-114982,2024-03-16 00:00:00,S-005,ART-00105,-1,265.5,TRY,0.0,CUST-000878,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-116306,2024-03-17 00:00:00,S-005,ART-00014,-4,522.62,TRY,0.0,CUST-001308,Cold,"quantity must be positive, got -4",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-105538,2024-03-06 00:00:00,S-005,ART-00018,-1,392.66,TRY,10.2,CUST-001294,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-113849,2024-03-15 00:00:00,S-004,ART-00028,-1,102.1,TRY,0.0,CUST-000809,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-119451,2024-03-21 00:00:00,S-004,ART-00030,-1,2898.27,TRY,0.0,CUST-000531,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-127874,2024-03-31 00:00:00,S-001,ART-00016,-1,298.72,TRY,14.0,CUST-000065,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-118993,2024-03-21 00:00:00,S-001,ART-00136,-2,241.42,TRY,0.0,CUST-001073,Sunny,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-126913,2024-03-30 00:00:00,S-002,ART-00009,-3,249.04,TRY,0.0,CUST-000506,Cold,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-115721,2024-03-17 00:00:00,S-003,ART-00034,-1,367.26,TRY,0.0,CUST-000139,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-106260,2024-03-07 00:00:00,S-004,ART-00021,-1,6594.72,TRY,0.0,CUST-001334,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-117352,2024-03-19 00:00:00,S-002,ART-00026,-2,782.75,TRY,0.0,CUST-000482,Hot,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-116810,2024-03-18 00:00:00,S-003,ART-00037,-3,300.1,TRY,0.0,CUST-000992,Hot,"quantity must be positive, got -3",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-115506,2024-03-17 00:00:00,S-002,ART-00035,-2,649.73,TRY,0.0,CUST-000341,Sunny,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-103038,2024-03-03 00:00:00,S-005,ART-00017,-2,365.3,TRY,18.8,CUST-000003,Sunny,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-121555,2024-03-24 00:00:00,S-001,ART-00154,-1,2333.28,TRY,13.4,CUST-001111,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-120166,2024-03-22 00:00:00,S-003,ART-00029,-1,594.66,TRY,8.8,CUST-000891,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-113313,2024-03-15 00:00:00,S-002,ART-00029,-2,593.83,TRY,15.3,CUST-001451,Sunny,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-107681,2024-03-09 00:00:00,S-002,ART-00006,-1,323.99,TRY,0.0,CUST-000927,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-104064,2024-03-05 00:00:00,S-001,ART-00073,-1,776.77,TRY,0.0,,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-102439,2024-03-03 00:00:00,S-003,ART-00017,-1,374.89,TRY,0.0,,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-121443,2024-03-24 00:00:00,S-001,ART-00018,-5,377.38,TRY,0.0,CUST-001482,Rainy,"quantity must be positive, got -5",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-107458,2024-03-09 00:00:00,S-001,ART-00023,-2,369.22,TRY,0.0,CUST-000030,Hot,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-101100,2024-03-02 00:00:00,S-002,ART-00015,-1,470.52,TRY,0.0,CUST-001274,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-123037,2024-03-25 00:00:00,S-002,ART-00041,-2,74.55,TRY,0.0,CUST-000387,Humid,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-118069,2024-03-19 00:00:00,S-005,ART-00072,-2,491.08,TRY,0.0,CUST-000832,Humid,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-119673,2024-03-22 00:00:00,S-001,ART-00179,-2,2902.6,TRY,5.4,CUST-000443,Humid,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-110992,2024-03-12 00:00:00,S-002,ART-00121,-5,437.92,TRY,0.0,CUST-000797,Humid,"quantity must be positive, got -5",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-103915,2024-03-04 00:00:00,S-005,ART-00024,-2,553.76,TRY,0.0,,Cloudy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-124914,2024-03-27 00:00:00,S-005,ART-00016,-1,314.88,TRY,13.7,CUST-000937,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-104555,2024-03-05 00:00:00,S-004,ART-00013,-2,533.56,TRY,0.0,CUST-000338,Hot,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-105762,2024-03-07 00:00:00,S-001,ART-00127,-1,642.03,TRY,25.5,CUST-000762,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-107803,2024-03-09 00:00:00,S-002,ART-00017,-5,377.97,TRY,14.4,CUST-001106,Rainy,"quantity must be positive, got -5",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-115110,2024-03-16 00:00:00,S-005,ART-00128,-1,349.17,TRY,0.0,,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-121354,2024-03-23 00:00:00,S-005,ART-00033,-1,355.79,TRY,0.0,CUST-000336,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-117224,2024-03-19 00:00:00,S-001,ART-00021,-1,6661.11,TRY,14.1,CUST-000780,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-127974,2024-03-31 00:00:00,S-002,ART-00013,-1,533.81,TRY,6.4,CUST-001087,Sunny,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-128466,2024-03-31 00:00:00,S-004,ART-00037,-2,327.57,TRY,0.0,CUST-000657,Sunny,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-119771,2024-03-22 00:00:00,S-002,ART-00015,-1,465.28,TRY,0.0,CUST-001342,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-121790,2024-03-24 00:00:00,S-002,ART-00168,-1,5033.73,TRY,0.0,,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-123843,2024-03-26 00:00:00,S-003,ART-00141,-2,590.43,TRY,0.0,CUST-000775,Hot,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-106559,2024-03-08 00:00:00,S-001,ART-00029,-1,588.99,TRY,0.0,CUST-000790,Hot,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-112006,2024-03-13 00:00:00,S-004,ART-00026,-1,837.85,TRY,0.0,CUST-001045,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-111302,2024-03-12 00:00:00,S-004,ART-00028,-1,105.85,TRY,13.8,CUST-000028,Humid,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-118281,2024-03-20 00:00:00,S-002,ART-00033,-1,373.86,TRY,6.7,CUST-000711,Cold,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-110706,2024-03-12 00:00:00,S-001,ART-00003,-1,330.78,TRY,0.0,CUST-000858,Cloudy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-114868,2024-03-16 00:00:00,S-004,ART-00030,-2,3001.97,TRY,0.0,CUST-000183,Cloudy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-122215,2024-03-24 00:00:00,S-004,ART-00030,-1,3048.56,TRY,0.0,CUST-000248,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-107512,2024-03-09 00:00:00,S-002,ART-00004,-2,703.64,TRY,0.0,CUST-001194,Sunny,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-121133,2024-03-23 00:00:00,S-004,ART-00032,-4,485.01,TRY,0.0,CUST-001099,Humid,"quantity must be positive, got -4",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-127348,2024-03-30 00:00:00,S-004,ART-00034,-2,368.76,TRY,0.0,CUST-001342,Cold,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-108620,2024-03-10 00:00:00,S-001,ART-00034,-5,377.49,TRY,34.3,CUST-001052,Humid,"quantity must be positive, got -5",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-115498,2024-03-17 00:00:00,S-002,ART-00016,-1,296.69,TRY,0.0,CUST-000286,Rainy,"quantity must be positive, got -1",TRANSACTIONS_QUANTITY_NOT_POSITIVE
TXN-101485,2024-03-02 00:00:00,S-004,ART-00028,-2,103.37,TRY,0.0,CUST-000684,Cloudy,"quantity must be positive, got -2",TRANSACTIONS_QUANTITY_NOT_POSITIVE
